n_sites,n_defects,defect_density,defect_strength,arrangement_mode,defect_sites,mean_defect_distance,clustering_index,energy_gap,energy_bandwidth,mean_ipr,max_ipr,transport_descriptor,trial
40,7,0.175,2.77446310544187,clustered,2;3;4;5;6;7;8,1.0,0.5,0.14176389505499554,6.631773116883692,0.0810724430557866,0.46693906485165493,0.7961324249477117,34
40,9,0.225,0.6456496085166237,clustered,5;6;7;8;9;10;11;12;13,1.0,0.5,0.16364604789986092,4.561417636955732,0.05298201797591164,0.20980635245486562,0.7824836233484849,35
40,6,0.15,1.6545142431647486,clustered,5;6;7;8;9;10,1.0,0.5,0.18507446173304132,5.4859310895383855,0.06541030810946682,0.23287009547602489,0.8227674171658699,36
40,8,0.2,2.556756002621992,random,5;10;13;17;22;26;33;36,4.428571428571429,0.18421052631578946,0.09305807646978614,5.164870788599979,0.20463229541048408,0.35194112088030205,0.7119300924999479,37
40,6,0.15,3.239573295376002,random,2;9;17;18;19;25,4.6,0.17857142857142858,0.30419642311036466,6.725978248485591,0.19213137763408766,0.7334412683766413,0.7450835414956191,38
40,9,0.225,1.6604914906989325,random,0;10;13;15;17;28;32;38;39,4.875,0.1702127659574468,0.19519956603213595,4.815716622290789,0.1407492395517393,0.46849633093778065,0.7321988334609769,39
40,8,0.2,1.4843182434365292,random,4;12;21;24;25;28;33;39,5.0,0.16666666666666666,0.10310452388760316,4.815456138660329,0.12388864937900701,0.41397450788991574,0.7553505353105545,40
40,7,0.175,3.404264100963446,clustered,15;16;17;18;19;20;21,1.0,0.5,0.26877444714869814,7.241681985520941,0.098105131244452,0.2224033459884458,0.7854810851500585,41
40,9,0.225,1.6099861248795038,random,9;18;20;21;30;33;37;38;39,3.75,0.21052631578947367,0.21369533098048432,5.049493853569222,0.12862577986981225,0.4365986223999612,0.7387566156550128,42
40,4,0.1,3.1201280680993224,spread,0;13;26;39,13.0,0.07142857142857142,0.0632309041012018,5.656259160541607,0.10040978585023222,0.8134369901796593,0.8330488569715507,43
40,9,0.225,3.627063238942521,spread,0;4;9;14;19;24;29;34;39,4.875,0.1702127659574468,0.0722599885224593,5.879520083164621,0.1330212104625881,0.8584144265804634,0.7363655238192973,44
40,3,0.075,1.6057516814077755,clustered,0;1;2,1.0,0.5,0.14099159360715463,5.119643473785798,0.04784726750963121,0.334161556320694,0.8905930743527614,45
40,9,0.225,2.815814421087164,clustered,11;12;13;14;15;16;17;18;19,1.0,0.5,0.20777977756541866,6.706097642645639,0.08722393293678476,0.1698433678646152,0.7620650522369142,46
40,10,0.25,3.113763639721591,random,0;1;2;4;8;11;31;33;35;39,4.333333333333333,0.1875,0.14335598954244722,6.57855208622389,0.19875929390163913,0.7875424569321351,0.6902457876952838,47
40,4,0.1,1.5861328551503318,spread,0;13;26;39,13.0,0.07142857142857142,0.10175078086193423,4.508876430194357,0.06172575817009054,0.21564370515190495,0.8607883512673118,48
40,9,0.225,3.901392491213386,clustered,16;17;18;19;20;21;22;23;24,1.0,0.5,0.12910761640750357,7.777960670680314,0.10441812906383645,0.18486597238226804,0.7522087882946131,49
40,6,0.15,0.5487770069787055,random,0;5;6;8;10;27,5.4,0.15625,0.1631446712123974,4.236345301805484,0.05503202117228887,0.16049202151052272,0.8298534664889421,50
40,8,0.2,2.533908132273158,clustered,6;7;8;9;10;11;12;13,1.0,0.5,0.14864213632581036,6.414629705535882,0.07995781855308101,0.21041831970576474,0.7812757463604877,51
40,9,0.225,3.003924953655306,spread,0;4;9;14;19;24;29;34;39,4.875,0.1702127659574468,0.08388835200941935,5.367909546105753,0.124855934914051,0.8000963387519634,0.7408197972353788,52
40,3,0.075,0.9587021304505964,spread,0;19;39,19.5,0.04878048780487805,0.15463870208137775,4.197816998341222,0.04929850803361826,0.2565099004571258,0.8894434999731392,53
40,6,0.15,3.7464689285227766,random,2;5;11;14;19;36,6.8,0.12820512820512822,0.13480214681565128,6.264915123448959,0.1769044455662387,0.7844837862770714,0.7536337701945549,54
40,5,0.125,3.736829502592095,clustered,0;1;2;3;4,1.0,0.5,0.17042186364587142,7.479246820597024,0.06845737614038903,0.307613535190123,0.8379017298749074,55
40,7,0.175,2.718912890883798,clustered,28;29;30;31;32;33;34,1.0,0.5,0.20215622064597483,6.574509538852207,0.08368241312842781,0.27980517557695106,0.794481586117122,56
40,3,0.075,0.9911885897236943,spread,0;19;39,19.5,0.04878048780487805,0.15465755161383266,4.211927803673929,0.050089233352537246,0.26580611447845465,0.8888183891158599,57
40,6,0.15,3.881811692501136,random,6;17;20;28;31;34,5.6,0.15151515151515152,0.13783724479921666,6.359150221336392,0.19440594886284085,0.7957110298416723,0.7438229508325556,58
40,8,0.2,3.403000152089577,random,8;12;16;20;24;27;29;35,3.857142857142857,0.20588235294117646,0.20766764698882412,6.036205362286216,0.19202621054729951,0.6944742855773521,0.7183772779729719,59
40,5,0.125,1.9905873023072846,random,10;18;23;32;35,6.25,0.13793103448275862,0.08495384611071355,4.838079512172612,0.1363584134690498,0.5228725043797913,0.7927960755022444,60
40,10,0.25,3.3579906719836865,spread,0;4;8;13;17;21;26;30;34;39,4.333333333333333,0.1875,0.013652474848178997,5.635797597283812,0.15419794350365285,0.8367060236024852,0.7121503094534325,61
40,10,0.25,0.7329559993431236,random,4;5;6;11;14;19;29;36;37;38,3.7777777777777777,0.20930232558139536,0.14414827243042616,4.372752940803208,0.07543357023561131,0.2584223679080633,0.754470101298429,62
40,3,0.075,0.5740180571775402,spread,0;19;39,19.5,0.04878048780487805,0.15409849662486352,4.0628331433509945,0.042137545580332995,0.14845671174885622,0.8951449210137485,63
40,3,0.075,1.1112451482754844,spread,0;19;39,19.5,0.04878048780487805,0.15469137836619407,4.267362342951282,0.05397723427123598,0.300128878336766,0.8857574534224406,64
40,3,0.075,2.569003356388399,clustered,25;26;27,1.0,0.5,0.039025793721889634,6.104433212409746,0.07721354701933157,0.3684172134395645,0.8678946733328264,65
40,9,0.225,1.612968839332173,clustered,31;32;33;34;35;36;37;38;39,1.0,0.5,0.14320173217197008,5.513619752846525,0.0536051639793656,0.14368848550625102,0.7821022690755676,66
40,7,0.175,3.56251729782113,spread,0;6;13;19;26;32;39,6.5,0.13333333333333333,0.027203693775210258,5.92353635404125,0.14852091760378855,0.8539238330944634,0.7555604045990316,67
40,9,0.225,0.6521627170447718,clustered,5;6;7;8;9;10;11;12;13,1.0,0.5,0.1642155350884713,4.5677783024635925,0.05307008353799867,0.2102509436031661,0.7824297062268797,68
40,10,0.25,1.3728565154127415,random,0;1;9;14;18;19;20;31;36;37,4.111111111111111,0.1956521739130435,0.1045516148250778,4.926035788576274,0.1271275042839207,0.3996586359184967,0.7261491741971855,69
