sample_id,n_sites,n_defects,defect_density,defect_strength,defect_sites,mean_defect_distance,clustering_index,mean_energy,energy_gap,energy_bandwidth,mean_ipr,max_ipr,transport_descriptor
493,40,7,0.175,1.1204541709684819,3;6;18;19;27;29;30,4.5,0.18181818181818182,0.1960794799194842,0.16157946794627043,4.589193169276156,0.09602891281173337,0.31793898539471643,0.7867641639935861
494,40,4,0.1,1.3749858752496766,0;9;10;36,12.0,0.07692307692307693,0.13749858752496763,0.13980585716986937,4.782646475592131,0.07663629871086372,0.3861677840149319,0.8498802910428749
495,40,5,0.125,1.4142478135805236,2;3;9;11;31,7.25,0.12121212121212122,0.17678097669756548,0.1273239134780826,4.802473518697324,0.09043962994851291,0.3849554983530031,0.8227475683365376
496,40,3,0.075,3.8489160153186806,11;25;39,14.0,0.06666666666666667,0.2886687011489012,0.3481494207405346,6.292393210724602,0.10406021922318578,0.8735310192594792,0.8481331010038162
497,40,5,0.125,0.40521012996592376,18;24;31;36;39,5.25,0.16,0.05065126624574051,0.13136252208740148,4.049363777639271,0.04353324052118719,0.06757052702696609,0.8557736873227343
498,40,10,0.25,1.4611164796662575,2;3;10;16;17;22;23;30;31;36,3.7777777777777777,0.20930232558139536,0.36527911991656425,0.18398062754774774,4.738323514779674,0.13282594149068788,0.4110400553340611,0.7231568124343971
499,40,8,0.2,3.135605836035045,0;7;12;23;24;33;37;38,5.428571428571429,0.15555555555555556,0.6271211672070091,0.2039911191786653,6.304112095035006,0.216748379213839,0.8153647298596957,0.7058416403870568
500,40,8,0.2,2.697788258913532,0;3;4;8;9;10;13;36,5.142857142857143,0.1627906976744186,0.5395576517827063,0.016290960829402068,6.22591500888953,0.17784761819618541,0.6838503432795854,0.7257696618942187
501,40,10,0.25,1.19132108173967,5;8;19;21;27;30;31;33;35;37,3.5555555555555554,0.21951219512195122,0.2978302704349175,0.21352970235244279,4.659788569731765,0.10727876834478212,0.24167693071647267,0.7367683215287543
502,40,2,0.05,3.0972162711360123,26;32,6.0,0.14285714285714285,0.15486081355680067,0.13138290433367789,5.67531802070117,0.09097447883323982,0.35994358703066587,0.876443793048377
503,40,6,0.15,1.3785839515284224,1;3;19;21;37;39,7.6,0.11627906976744186,0.20678759272926334,0.27503367843843185,4.57800660677061,0.07756028941706729,0.31895488911189224,0.8146239403645674
504,40,10,0.25,3.200606888455004,15;16;20;22;29;32;33;37;38;39,2.6666666666666665,0.27272727272727276,0.800151722113751,0.08627033157434205,6.6397139589920595,0.22431121562016054,0.724301572182418,0.6782828411024165
505,40,6,0.15,2.082542234512024,9;12;20;25;32;38,5.8,0.14705882352941177,0.3123813351768036,0.17837216136653813,4.885198267558961,0.16185291743332492,0.5680647089096882,0.7622805778840868
506,40,5,0.125,1.183021928806516,9;20;23;26;37,7.0,0.125,0.14787774110081456,0.15163367597807786,4.39514228066417,0.07730634326754576,0.3193042617915904,0.8317347784111897
507,40,12,0.3,3.8020859750127314,5;7;8;10;12;13;14;17;19;25;26;29,2.1818181818181817,0.3142857142857143,1.1406257925038192,0.12859289396337747,7.246701548959936,0.28613739156879003,0.7857646324568478,0.6304624084367224
508,40,7,0.175,0.5349332414886757,0;6;9;11;20;24;37,6.166666666666667,0.13953488372093023,0.09361331726051832,0.14967539419556025,4.133543202699441,0.05638891780351155,0.13299402345963268,0.8120911156028177
509,40,10,0.25,1.908140444110046,0;3;5;7;14;18;21;32;37;39,4.333333333333333,0.1875,0.4770351110275115,0.13661782706692766,4.984610151077031,0.16997331572770966,0.48359588359380756,0.7042385859818209
510,40,4,0.1,3.7228270667928007,1;8;23;36,11.666666666666666,0.07894736842105264,0.37228270667927993,0.07837135292035517,6.1854379679620175,0.18693908643807136,0.7962361030381232,0.777037554098813
511,40,6,0.15,2.5183155359477225,5;8;18;19;25;32,5.4,0.15625,0.37774733039215835,0.13356280474131005,5.716513363186022,0.16443987306206923,0.42524741211224554,0.7607803297007706
512,40,9,0.225,2.7071277322649667,1;4;5;7;9;13;16;20;30,3.625,0.21621621621621623,0.6091037397596175,0.12273489565243167,5.928823170217382,0.20417462287669252,0.6679619015183039,0.6997045595360244
513,40,2,0.05,2.233363290004701,18;31,13.0,0.07142857142857142,0.11166816450023505,0.08547116150414283,4.9720060229293095,0.0834376697798967,0.2896155973633752,0.8822717178565196
514,40,9,0.225,2.675798466710782,1;5;11;15;17;26;30;32;35,4.25,0.19047619047619047,0.6020546550099259,0.15817275462847846,5.454698912470798,0.21057994314736037,0.616068109609108,0.6965825935179921
515,40,10,0.25,3.6487549743780994,2;6;7;10;12;13;15;29;30;35,3.6666666666666665,0.2142857142857143,0.9121887435945247,0.10863259845320028,6.8561331963467875,0.2651185257460455,0.7761625330761368,0.6600143704979116
516,40,8,0.2,2.041018804949013,1;8;17;18;20;24;26;37,5.142857142857143,0.1627906976744186,0.4082037609898027,0.1712308953362658,5.338266658398592,0.18238137797830503,0.5810566741928668,0.7233893742568153
517,40,10,0.25,1.2517775466992587,2;6;7;11;12;23;29;31;32;33,3.4444444444444446,0.22499999999999998,0.31294438667481467,0.11820796750373597,4.837879959944877,0.11160484438279075,0.38110689727275077,0.7344274692657218
518,40,2,0.05,3.783039954715318,13;16,3.0,0.25,0.18915199773576585,0.2551379389508174,6.311608780172554,0.09166688627999159,0.41228410544323796,0.8759122402668618
519,40,10,0.25,1.1680086210049232,1;2;3;5;7;20;22;26;36;38,4.111111111111111,0.1956521739130435,0.29200215525123074,0.2348335561024319,4.770615858746576,0.09934197615957294,0.2805809777226231,0.7411019724192885
520,40,12,0.3,0.31361901882270077,2;5;6;10;13;15;16;22;25;29;37;38,3.272727272727273,0.23404255319148934,0.09408570564681025,0.1535523492331421,4.0585360332872575,0.04834915408907793,0.09281060090195122,0.741647663713323
521,40,8,0.2,0.3801559919610737,3;4;14;17;23;24;34;39,5.142857142857143,0.1627906976744186,0.0760311983922148,0.154515846009793,4.060788735437036,0.05392760081105978,0.1575301854234844,0.7974942088787139
522,40,6,0.15,0.4146534758171936,2;4;7;17;18;38,7.2,0.12195121951219513,0.06219802137257906,0.15283374515029996,4.10308372098696,0.04774726085580166,0.14355047053168607,0.8349006778654544
523,40,11,0.275,2.1997346113378367,0;3;7;9;13;17;23;28;31;32;33,3.3,0.23255813953488372,0.6049270181179052,0.027282185301358453,5.585616688297196,0.19790738897126833,0.525872432091883,0.6789293118411445
524,40,7,0.175,3.726096175526785,2;5;6;15;17;29;39,6.166666666666667,0.13953488372093023,0.6520668307171874,0.10956968671855694,6.876116875297023,0.21434638585605398,0.8484846459066384,0.7197629116686003
525,40,7,0.175,0.9646188786696105,1;9;10;14;20;25;37,6.0,0.14285714285714285,0.16880830376718178,0.17763794763807284,4.426299236076582,0.08926703247745774,0.29298046122177,0.7909721398337817
526,40,12,0.3,2.2299440242637574,5;9;12;13;16;24;25;27;29;35;36;39,3.090909090909091,0.24444444444444444,0.6689832072791272,0.18109426198597245,5.452301688178835,0.2123805418636425,0.6558819532477723,0.6612092474872379
527,40,10,0.25,1.9741835741157812,1;3;10;12;14;20;22;29;31;39,4.222222222222222,0.19148936170212766,0.4935458935289452,0.023331887722972344,4.971471719524457,0.15153598793826265,0.33585294913572,0.7135029058162506
528,40,7,0.175,2.233948456681993,8;10;12;13;14;23;35,4.5,0.18181818181818182,0.3909409799193487,0.06146978183591506,5.751809149169635,0.15249759974563504,0.5569753128223232,0.7532970305871832
529,40,6,0.15,3.2203044698469583,7;12;15;23;30;33,5.2,0.16129032258064516,0.48304567047704394,0.011639172093460881,5.721350596919146,0.19309053257386843,0.5463140575071712,0.7445514473872604
530,40,6,0.15,1.1971291781081435,6;17;26;28;33;36,6.0,0.14285714285714285,0.17956937671622156,0.10862194386795755,4.441426573457981,0.09375219703293469,0.21482703859852453,0.8040186802367674
531,40,9,0.225,2.6319152036694895,6;14;15;22;25;26;28;30;34,3.5,0.2222222222222222,0.592180920825635,0.21959752408879313,5.815070239189695,0.22324766931789458,0.6504605135364148,0.6904896318396885
532,40,6,0.15,1.3076429171060189,2;5;6;17;20;35,6.6,0.13157894736842105,0.1961464375659029,0.1690394943085663,4.714764693902166,0.10394880067284921,0.3788511688567259,0.7974807260578867
533,40,6,0.15,0.49370967726264253,0;11;18;21;31;34,6.8,0.12820512820512822,0.07405645158939642,0.14624168507692703,4.065926265123119,0.049320911347109864,0.11455047747437769,0.83380518970254
534,40,9,0.225,1.2506565479364988,5;6;7;8;12;15;18;24;28,2.875,0.25806451612903225,0.28139772328571216,0.26437848820360843,4.928548897528874,0.10487004609813785,0.24205862544971615,0.7519531723674938
535,40,8,0.2,2.1224643101702787,11;14;16;19;21;27;35;37,3.7142857142857144,0.21212121212121213,0.4244928620340557,0.153418071472314,5.108451760946732,0.15939479237436732,0.5500263406929992,0.7356214733273801
536,40,4,0.1,3.094643764971863,11;23;32;35,8.0,0.1111111111111111,0.30946437649718633,0.20732720158259754,5.688223577288703,0.1303723203514465,0.3838735164125663,0.8127621074199374
537,40,4,0.1,1.9858449314798985,9;14;22;32,7.666666666666667,0.11538461538461536,0.19858449314798982,0.2926052551411501,4.756261066424806,0.11877129212229794,0.2758119835522578,0.8204984860273971
538,40,9,0.225,3.6436093128085467,14;16;18;20;27;30;31;37;39,3.125,0.24242424242424243,0.8198120953819231,0.29356956066468004,6.817616927529366,0.21090284234348333,0.7714688697115325,0.6964259492431517
539,40,8,0.2,2.8661686434547677,1;5;15;19;21;24;26;39,5.428571428571429,0.15555555555555556,0.5732337286909533,0.3491041048497904,5.679667717283742,0.18386412236275956,0.7829607381772249,0.7226142970544219
540,40,3,0.075,0.23058591908869186,15;24;30,7.5,0.11764705882352941,0.01729394393165191,0.15441330131191214,4.004474728761253,0.03847653714286222,0.04796930093909221,0.8980880751793491
541,40,1,0.025,1.9502225750813116,15,0.0,,0.048755564377032753,0.1452710101618999,4.778321191450763,0.06576080088803624,0.5192077384948561,0.9167912884161736
542,40,6,0.15,2.1975385560922667,1;2;3;8;26;31,6.0,0.14285714285714285,0.32963078341384,0.1022774902358197,5.729493076465227,0.1145912854270208,0.5705208287857578,0.7907693272315451
543,40,4,0.1,3.6400140237998477,16;17;18;28,4.0,0.2,0.3640014023799848,0.29850556200681344,7.125512278585166,0.1407907913987934,0.7748042917497492,0.8059376382642716
544,40,1,0.025,1.8586065145323787,2,0.0,,0.046465162863309414,0.16216447883679916,4.714699620396295,0.05273260478158033,0.5151262941046529,0.9278739416097243
545,40,3,0.075,3.454025342444155,7;20;25,9.0,0.1,0.25905190068331163,0.031081320818362235,5.9533030804344484,0.13465539077234584,0.756746030299915,0.8266817207845583
546,40,4,0.1,1.6762026888917767,1;6;14;24,7.666666666666667,0.11538461538461536,0.16762026888917764,0.2981923063737645,4.582846120791597,0.10595373360892064,0.4113599554581809,0.829219208109596
547,40,5,0.125,1.2507343522244907,17;19;23;34;38,5.25,0.16,0.15634179402806125,0.18412840208204903,4.508754996452252,0.09099543895391718,0.30455057527769525,0.8223715056532356
548,40,9,0.225,1.9888307958733797,4;12;18;20;22;25;26;36;37,4.125,0.1951219512195122,0.44748692907151033,0.07225679869094953,5.244699168822881,0.16786174422072872,0.4014716301244011,0.717946346182029
549,40,6,0.15,0.4150098609086768,4;24;29;32;34;36,6.4,0.13513513513513511,0.06225147913630151,0.15548485982444404,4.126997886098756,0.04667887609005093,0.12195447544631616,0.8356460701197749
550,40,5,0.125,0.558170775051123,20;23;26;33;36,4.0,0.2,0.06977134688139033,0.14039752728045657,4.144024971013019,0.05096436091252445,0.12639988586908793,0.8503659066878696
551,40,2,0.05,0.4992127802665795,26;34,8.0,0.1111111111111111,0.02496063901332891,0.15187220746794197,4.061158248689111,0.04361805668980196,0.08802360669500445,0.9143960214289365
552,40,9,0.225,0.8896928464537297,1;2;3;6;23;27;29;36;39,4.75,0.17391304347826086,0.20018089045208906,0.22169087759237083,4.521267190595028,0.08268205597527108,0.25611948994881556,0.7647118773486561
553,40,10,0.25,0.8087453144665121,2;3;4;7;9;11;15;21;22;37,3.888888888888889,0.20454545454545453,0.20218632861662805,0.05403081869107634,4.464395739580981,0.08004005558581931,0.2582320253263222,0.7518570555828468
554,40,4,0.1,3.5037260079077686,0;13;19;28,9.333333333333334,0.0967741935483871,0.35037260079077687,0.07711934217503982,5.981526969928218,0.15798104170714022,0.8493533031663372,0.7949245392783918
555,40,9,0.225,0.7702905205022711,5;9;15;19;20;29;33;38;39,4.25,0.19047619047619047,0.17331536711301093,0.27691308484215355,4.261755815257009,0.07381552271296114,0.23258019780907954,0.7699322825394045
556,40,6,0.15,1.957509718026356,13;17;20;25;29;32,3.8,0.20833333333333334,0.29362645770395357,0.18276396084641697,4.852054953406116,0.12367624049915579,0.20591204507878078,0.7851288798541916
557,40,6,0.15,3.2207797778423624,10;15;17;18;19;26,3.2,0.23809523809523808,0.4831169666763543,0.1674553483028554,6.7095834714675195,0.18104538143943008,0.7291566641550212,0.7512891851354998
558,40,4,0.1,3.400107964445452,5;6;10;12,2.3333333333333335,0.3,0.34001079644454524,0.21801521575489613,6.615097094252929,0.12864677893439064,0.4506870142149641,0.8139035702899927
559,40,9,0.225,2.7748824800183933,1;2;11;16;18;19;27;36;38,4.625,0.17777777777777778,0.6243485580041385,0.1843883934495755,5.965525750333693,0.2261386632252435,0.6723973545006053,0.6891140215211683
560,40,9,0.225,0.9252500676693673,1;10;14;16;17;20;29;30;39,4.75,0.17391304347826086,0.2081812652256077,0.07912412999358823,4.425257980999588,0.0886303393588432,0.28746623498224033,0.7612491657950592
561,40,11,0.275,3.648194825515579,0;1;10;12;15;21;26;29;31;34;37,3.7,0.2127659574468085,1.003253577016784,0.07016998806776509,6.655145709436499,0.2551212217879955,0.6272921955122331,0.6535429910784899
562,40,12,0.3,2.7834407590949537,2;6;7;9;17;19;28;30;33;36;38;39,3.3636363636363638,0.22916666666666669,0.8350322277284861,0.1404430548036164,5.97064204532127,0.2524972244410236,0.6392452469695578,0.6441235348166564
563,40,10,0.25,2.1293852252653247,0;6;8;11;12;14;23;27;34;39,4.333333333333333,0.1875,0.5323463063163312,0.06038747754502383,5.388704341134746,0.2083160102474957,0.6433520376580073,0.6857224311967107
564,40,11,0.275,2.5123069223624754,0;7;8;9;16;17;23;25;27;37;39,3.9,0.2040816326530612,0.6908844036496807,0.24637517888092686,5.978331166794584,0.18363558292341134,0.5435652387375122,0.6855721961723917
565,40,9,0.225,0.36371802975425044,0;1;2;6;11;19;26;29;31,3.875,0.20512820512820512,0.08183655669470632,0.13674785014508267,4.04927584590331,0.04786675844757234,0.10098399419558232,0.7856281840682452
566,40,11,0.275,2.947833567065008,0;2;9;14;20;22;26;31;35;36;37,3.7,0.2127659574468085,0.8106542309428771,0.29960015413198343,6.318696535387134,0.2378096060836863,0.5616630939113857,0.6610217148136496
567,40,5,0.125,0.8133224175480612,17;29;34;35;36,4.75,0.17391304347826086,0.1016653021935076,0.2094176839736777,4.472285832675625,0.06487266429562764,0.24891769462052657,0.8404260640712953
568,40,12,0.3,3.9173537523434607,1;8;16;18;20;25;30;31;32;37;38;39,3.4545454545454546,0.22448979591836732,1.175206125703038,0.14187871497753224,7.296132216239544,0.2676736964004414,0.810756599214117,0.6378878476408163
569,40,12,0.3,2.922020202051002,1;3;5;12;15;16;17;20;21;26;27;35,3.090909090909091,0.24444444444444444,0.8766060606153004,0.10273192577722723,6.329780484370503,0.24446219462418242,0.6936562470269673,0.6474745730136388
570,40,9,0.225,1.2826696107765985,0;6;7;12;19;23;30;35;38,4.75,0.17391304347826086,0.2886006624247346,0.0824951584699852,4.595326730996505,0.12461070276652393,0.3368417226084748,0.7409544085195322
571,40,7,0.175,1.501422232457216,5;8;20;22;25;28;36,5.166666666666667,0.16216216216216214,0.2627488906800128,0.11736397332543758,4.65789258662071,0.11153990048517115,0.4171255821816924,0.7772786523160975
572,40,7,0.175,0.17574887342908765,6;13;14;16;21;28;39,5.5,0.15384615384615385,0.03075605285009022,0.15403388826867298,4.016351203468101,0.04087483547484714,0.07512099863594264,0.8224530772605886
573,40,8,0.2,0.3038998422031597,9;16;19;20;22;26;32;35,3.7142857142857144,0.21212121212121213,0.06077996844063192,0.15161574912427722,4.066257451486248,0.04697554306371524,0.10266581450580942,0.801940347236549
574,40,9,0.225,0.8032146393811908,5;7;9;21;23;29;34;37;39,4.25,0.19047619047619047,0.18072329386076783,0.28745208126441246,4.284824275117403,0.07216147234934392,0.17911143204320282,0.7709140467985514
575,40,7,0.175,0.21634522125064182,8;9;13;15;20;22;35,4.5,0.18181818181818182,0.037860413718862305,0.1536808271236267,4.033792097700291,0.04266328988660611,0.07296578470809233,0.8212450915664248
576,40,12,0.3,3.523863728693227,0;3;8;13;21;22;24;25;26;27;32;39,3.5454545454545454,0.22000000000000003,1.0571591186079679,0.07004506778766773,7.072335146887532,0.2715782411535836,0.8509418218157031,0.6363030320819224
577,40,9,0.225,2.648278766814205,3;14;16;18;19;25;29;31;39,4.5,0.18181818181818182,0.5958627225331962,0.3979812353932596,5.88350536637501,0.22090664835213086,0.6977079898451379,0.6916075814020765
578,40,11,0.275,0.7821761158058035,1;5;7;10;11;12;16;19;22;23;24,2.3,0.30303030303030304,0.21509843184659597,0.18759765258165173,4.449971804188909,0.07829359696631814,0.17801833694997415,0.7389379527411515
579,40,11,0.275,2.1916471311682515,3;4;5;8;11;18;22;33;34;35;36,3.3,0.23255813953488372,0.6027029610712691,0.09190381640097012,5.822456596252049,0.16531579784524583,0.3459233716996679,0.6942921833503659
580,40,11,0.275,1.2247081433152618,7;13;15;16;20;24;26;31;32;33;36,2.9,0.25641025641025644,0.3367947394116969,0.22660912002608444,4.741503261884378,0.12378137533785016,0.27525425597978026,0.7149080032313614
581,40,10,0.25,3.105181280861889,0;4;7;16;17;28;29;31;34;36,4.0,0.2,0.7762953202154723,0.06080621941348763,6.2997968333277745,0.253875106896252,0.8020203721560303,0.6649488347897676
582,40,6,0.15,1.7054572110059707,0;16;24;29;31;38,7.6,0.11627906976744186,0.25581858165089566,0.05843177227042265,4.7936517750456575,0.12849219584313679,0.5146696966594687,0.782171375978187
583,40,11,0.275,3.076429621341451,4;5;10;11;19;21;24;26;28;33;35,3.1,0.24390243902439027,0.8460181458688989,0.04936704468053221,6.1897399339119055,0.22651271455723113,0.3579932719393847,0.665995026418995
584,40,12,0.3,1.336770581313039,1;2;7;13;15;17;22;27;28;31;32;33,2.909090909090909,0.2558139534883721,0.4010311743939117,0.18197437523862578,4.79617210453029,0.1359188955988365,0.36423870756062926,0.6964181633552217
585,40,8,0.2,0.2898030738792565,0;3;4;16;18;21;29;36,5.142857142857143,0.1627906976744186,0.05796061477585139,0.15221542423334727,4.034565912720269,0.04602649042336215,0.13698348999935894,0.8025511557625314
586,40,3,0.075,1.4865241726774607,1;16;39,19.0,0.05,0.11148931295080952,0.11876748509663322,4.474969775426499,0.07929991579767307,0.4606928944975154,0.8663259750036065
587,40,7,0.175,0.10636030575647301,4;7;9;24;29;35;37,5.5,0.15384615384615385,0.01861305350738276,0.15314021141945136,3.99521295802153,0.0374785748586301,0.04925079554504345,0.8247568416758174
588,40,6,0.15,2.8445728166106967,5;9;12;23;29;34,5.8,0.14705882352941177,0.42668592249160453,0.21900548426954536,5.47738232168349,0.1919059123046763,0.5707387709266023,0.7452087294872524
589,40,8,0.2,2.259672167634382,0;3;8;10;31;32;33;37,5.285714285714286,0.1590909090909091,0.45193443352687634,0.2413447436798195,5.801348433966851,0.16439191085678934,0.6117964783476371,0.7329272418304179
590,40,12,0.3,3.183345807316841,2;5;9;13;15;16;25;28;33;37;38;39,3.3636363636363638,0.22916666666666669,0.9550037421950522,0.2249211459390027,6.5525392258881086,0.2697681701884179,0.7149027390178503,0.6370367414699017
591,40,12,0.3,0.9242251937217152,2;16;18;21;22;24;26;30;32;35;36;39,3.3636363636363638,0.22916666666666669,0.27726755811651455,0.027270971619467177,4.485577162143519,0.08251971685544128,0.28183915340978943,0.7233169898469968
592,40,2,0.05,0.8090802664027095,34;38,4.0,0.2,0.040454013320135415,0.15254443697765324,4.1747013348473985,0.04354231400172523,0.16806865254778222,0.9144593557981171
593,40,11,0.275,3.895698361380838,0;9;11;12;14;21;23;26;33;37;38,3.8,0.20833333333333334,1.0713170493797306,0.40298708510600195,7.025536980040208,0.2792789236535939,0.8763635969494359,0.6433851638735033
594,40,2,0.05,2.7331657938860916,17;33,16.0,0.058823529411764705,0.13665828969430463,0.2715797815852798,5.3578016776987445,0.1069085725521024,0.6517639470576663,0.8643725387858721
595,40,9,0.225,2.5905056656891117,5;10;14;18;19;21;26;35;39,4.25,0.19047619047619047,0.5828637747800502,0.0373247376829014,5.796876105584067,0.22086875843445605,0.7344945974390554,0.6916257054220954
596,40,12,0.3,0.30682624952034937,3;7;9;12;15;18;20;26;29;31;32;39,3.272727272727273,0.23404255319148934,0.09204787485610484,0.1523023834663001,4.0293640053709385,0.045740160710990616,0.08172202633511294,0.7430854998573225
597,40,11,0.275,0.9387956518097034,0;2;4;5;7;10;20;22;33;34;37,3.7,0.2127659574468085,0.2581688042476685,0.2511856754481421,4.487827317340592,0.08581719716561927,0.25320975568121357,0.7348525592437044
598,40,10,0.25,2.339759423065651,4;6;9;15;17;19;27;29;36;39,3.888888888888889,0.20454545454545453,0.5849398557664126,0.09896231436263586,5.241630359534165,0.20947526897618776,0.6398528440426094,0.6851777630336232
599,40,6,0.15,1.6932150135298332,5;10;16;25;31;35,6.0,0.14285714285714285,0.25398225202947494,0.14360060178698916,4.574106425554879,0.11816510795674606,0.24829227142341878,0.7885408561754149
600,40,8,0.2,2.6744587721399196,10;11;14;26;27;31;32;37,3.857142857142857,0.20588235294117646,0.5348917544279839,0.2202140327864598,5.8936572298392385,0.20188948358291503,0.6632139928458657,0.7133229913703499
601,40,9,0.225,3.9879467559791575,1;2;3;4;14;26;30;34;35,4.25,0.19047619047619047,0.8972880200953105,0.023417093361193908,7.595932728381413,0.2184284176269938,0.8813914272974706,0.6927950065192751
602,40,4,0.1,2.9415152058978054,0;11;12;39,13.0,0.07142857142857142,0.29415152058978034,0.1381370173706635,6.182211242333124,0.12024424947158771,0.7928000449590042,0.8195080619581188
603,40,1,0.025,1.0537950888149055,18,0.0,,0.026344877220372664,0.155005073942398,4.24229012838043,0.0540542648795181,0.283720789311272,0.9267374519961284
604,40,6,0.15,2.147150481824163,15;16;25;28;31;39,4.8,0.1724137931034483,0.32207257227362457,0.03615130829982782,5.428108771768693,0.13057396621866235,0.6436684705951649,0.7808998358391167
605,40,11,0.275,3.1949532226272646,5;10;12;14;15;23;26;31;32;36;37,3.2,0.23809523809523808,0.8786121362224977,0.20471587770085353,6.325517098628479,0.26158549983590645,0.7274995109884771,0.6507935940478359
606,40,6,0.15,2.4024399080178576,8;9;16;17;22;35,5.4,0.15625,0.3603659862026786,0.06943735068638052,5.644965678559323,0.14867809074439642,0.6088062626992902,0.7700137602435447
607,40,1,0.025,0.6796173614799248,20,0.0,,0.01699043403699805,0.1529734801053576,4.0942833837430825,0.0438009729667266,0.17753220500589137,0.9356278907795601
608,40,6,0.15,3.23667964783254,6;10;15;20;28;38,6.4,0.13513513513513511,0.48550194717488093,0.07885579291445044,5.735984420595219,0.19064085787482649,0.753583406236856,0.7459119227390939
609,40,4,0.1,3.672913582849105,2;9;23;30,9.333333333333334,0.0967741935483871,0.36729135828491044,0.044180596730644506,6.135858430815606,0.147974618631466,0.6993624348108797,0.8012983477954094
610,40,2,0.05,3.6462751309970547,13;25,12.0,0.07692307692307693,0.1823137565498527,0.19105664694831065,6.116728328543498,0.10459465412814169,0.3876910020436742,0.8661048242555052
611,40,5,0.125,0.9167880624524148,1;7;25;26;27,6.5,0.13333333333333333,0.11459850780655187,0.16880033527170832,4.56165255144921,0.07010850996268155,0.2650626237787352,0.8367441045426294
612,40,1,0.025,3.1386402098400814,9,0.0,,0.07846600524600207,0.13735408122118045,5.711643256019015,0.07261206576489496,0.7215628928400729,0.9110687019490153
613,40,5,0.125,3.488652410228031,1;2;8;10;20,4.75,0.17391304347826086,0.436081551278504,0.2904309986999327,6.682490811366776,0.16566075094495653,0.7602489276444252,0.7747969396821361
614,40,12,0.3,2.0646497172918385,0;3;6;7;8;12;17;27;30;35;36;38,3.4545454545454546,0.22448979591836732,0.6193949151875515,0.13375627569940146,5.555623613094108,0.17384240817672167,0.3768565417455835,0.6784985928292644
615,40,6,0.15,0.935947204096354,6;17;18;27;29;32,5.2,0.16129032258064516,0.14039208061445305,0.18805502260796908,4.392829510803119,0.08393176118893944,0.2891999614140824,0.810417586655248
616,40,7,0.175,1.7793786196752528,0;1;9;15;23;24;25,4.166666666666667,0.1935483870967742,0.31139125844316917,0.07863490903743298,5.326225049430118,0.10738611375190923,0.4322882768461753,0.779796341582548
617,40,6,0.15,2.382708627883542,2;10;22;25;27;29,5.4,0.15625,0.3574062941825314,0.10538917827201602,5.34644279804888,0.15648859622203806,0.5963521861933142,0.7654104313590577
618,40,5,0.125,2.7697505550770902,6;12;32;34;35,7.25,0.12121212121212122,0.34621881938463644,0.09999750445911282,6.040340356976674,0.14700476555774228,0.5906471462611966,0.786160576655957
619,40,6,0.15,0.8313726416316125,0;10;17;28;29;37,7.4,0.11904761904761904,0.12470589624474185,0.1428566579721723,4.321017905751523,0.07653155972573134,0.26998088326049363,0.8153071904840454
620,40,6,0.15,1.904258245982651,16;21;22;24;29;31,3.0,0.25,0.2856387368973977,0.03306606904180773,5.256958794122054,0.12367780791345062,0.49951997266001924,0.7851279136583279
621,40,6,0.15,2.1182704531348415,3;15;26;28;29;34,6.2,0.1388888888888889,0.31774056797022626,0.12700648187046865,5.418562167453556,0.1569724091339464,0.5579526380893439,0.7651270929756208
622,40,3,0.075,1.7693099081685761,20;25;33,6.5,0.13333333333333333,0.13269824311264325,0.15517323768900793,4.669728946854305,0.09465374613494366,0.4690465300189163,0.8549538727204055
623,40,1,0.025,1.0218567880950398,0,0.0,,0.025546419702375943,0.1551137251817151,3.9937623601416687,0.037221793279956,0.04322062979149225,0.9414229743038638
624,40,9,0.225,0.7978066640601541,10;13;16;17;18;19;27;31;32,2.75,0.26666666666666666,0.17950649941353466,0.1336004685113764,4.505599497486974,0.08474446957026524,0.24016331673856497,0.7635077095061953
625,40,12,0.3,0.7084325565272879,1;3;6;11;12;20;24;25;26;29;31;39,3.4545454545454546,0.22448979591836732,0.21252976695818626,0.11384403995766432,4.331306201225296,0.08065876840206646,0.21323442919183047,0.7242919270757757
626,40,1,0.025,1.7574286386629954,35,0.0,,0.04393571596657499,0.16771605914612914,4.654617350130621,0.05509392358776495,0.47547680506038553,0.9258454085902866
627,40,8,0.2,0.8865832517937691,0;9;11;14;15;23;35;39,5.571428571428571,0.15217391304347827,0.17731665035875382,0.1581714760660815,4.395332713800526,0.07472054675814988,0.1933936996543216,0.7844856682848527
628,40,5,0.125,1.9058825463350646,2;5;12;26;30,7.0,0.125,0.23823531829188288,0.20973736502532936,4.8073327710314935,0.12153331575643445,0.5080674271307124,0.8022248481928215
629,40,9,0.225,1.2441631738887864,0;4;10;19;20;29;32;35;37,4.625,0.17777777777777778,0.279936714124977,0.277340359076848,4.602579158516193,0.09446134430382125,0.35651867012956273,0.75788502961231
630,40,5,0.125,2.8139271960902743,7;8;16;25;35,7.0,0.125,0.3517408995112841,0.21557445322025498,5.992109582102216,0.14639731349139967,0.5382369565333504,0.7865361908417816
631,40,3,0.075,0.9654125205459119,20;22;27,3.5,0.2222222222222222,0.07240593904094336,0.09120186730401013,4.34570962987225,0.062101321713428505,0.24674798273354837,0.8794291070677511
632,40,7,0.175,3.453415221775583,5;11;13;23;32;37;38,5.5,0.15384615384615385,0.604347663810727,0.21318171565693445,6.585884012885295,0.21304884247138708,0.8265782965131503,0.7204357436151342
